TMAX,TMIN,PRCP,DATE,STATION
  273,   13,    0,1962-07-01,ZI000067969
  249,   34,    0,1962-07-02,ZI000067969
  233,   16,    0,1962-07-03,ZI000067969
  235,   16,    0,1962-07-04,ZI000067969
  250,   32,    0,1962-07-05,ZI000067969
  255,   49,    0,1962-07-06,ZI000067969
  274,   71,    0,1962-07-07,ZI000067969
  268,   41,    0,1962-07-08,ZI000067969
  220,   49,    0,1962-07-09,ZI000067969
  201,  111,    0,1962-07-10,ZI000067969
  222,    7,    0,1962-07-11,ZI000067969
  245,    8,    0,1962-07-12,ZI000067969
  245,   26,    0,1962-07-13,ZI000067969
  244,   46,    0,1962-07-14,ZI000067969
  240,   27,    0,1962-07-15,ZI000067969
  217,   26,    0,1962-07-16,ZI000067969
  238,   21,    0,1962-07-17,ZI000067969
  238,   49,    0,1962-07-18,ZI000067969
  247,   38,    0,1962-07-19,ZI000067969
  223,   44,    0,1962-07-20,ZI000067969
  216,  101,    0,1962-07-21,ZI000067969
  239,   54,    0,1962-07-22,ZI000067969
  254,   28,    0,1962-07-23,ZI000067969
  267,   29,    0,1962-07-24,ZI000067969
  327,   71,    0,1962-07-25,ZI000067969
  219,   51,    0,1962-07-26,ZI000067969
  217,    9,    0,1962-07-27,ZI000067969
  251,   36,    0,1962-07-28,ZI000067969
  248,   35,    0,1962-07-29,ZI000067969
  205,  110,    0,1962-07-30,ZI000067969
  222,   41,    0,1962-07-31,ZI000067969
  239,   23,    0,1962-08-01,ZI000067969
  270,   19,    0,1962-08-02,ZI000067969
  298,   38,    0,1962-08-03,ZI000067969
  280,   67,    0,1962-08-04,ZI000067969
  163,  128,    0,1962-08-05,ZI000067969
  246,  129,    0,1962-08-06,ZI000067969
  261,  103,    0,1962-08-07,ZI000067969
  249,   61,    0,1962-08-08,ZI000067969
  252,   45,    0,1962-08-09,ZI000067969
  288,   45,    0,1962-08-10,ZI000067969
  274,   83,    0,1962-08-11,ZI000067969
